cod_municipio,municipio,estado,ano,producao_kg,valor_producao_mil_reais,preco_medio_kg
2111003,São João Batista,MA,2000,974.0,5.0,5.13347022587269
2111300,São Luís,MA,2000,1153.0,2.0,1.7346053772766696
2112605,Urbano Santos,MA,2000,1223.0,5.0,4.088307440719542
2112803,Viana,MA,2000,671.0,5.0,7.451564828614009
2112902,Vitória do Mearim,MA,2000,473.0,4.0,8.456659619450317
2114007,Zé Doca,MA,2000,2897.0,7.0,2.4162927166033827
3100104,Abadia dos Dourados,MG,2000,82.0,0.0,0.0
3100203,Abaeté,MG,2000,2815.0,15.0,5.328596802841918
3100302,Abre Campo,MG,2000,242.0,2.0,8.264462809917354
3100401,Acaiaca,MG,2000,9380.0,42.0,4.477611940298507
3100807,Aguanil,MG,2000,210.0,1.0,4.761904761904762
3101102,Aimorés,MG,2000,400.0,3.0,7.5
3101201,Aiuruoca,MG,2000,4417.0,22.0,4.980756169345709
3101300,Alagoa,MG,2000,600.0,3.0,5.0
3101607,Alfenas,MG,2000,980.0,8.0,8.16326530612245
3101631,Alfredo Vasconcelos,MG,2000,2483.0,12.0,4.832863471606927
3101706,Almenara,MG,2000,810.0,4.0,4.938271604938271
3101904,Alpinópolis,MG,2000,4500.0,41.0,9.11111111111111
3102001,Alterosa,MG,2000,1250.0,10.0,8.0
3102050,Alto Caparaó,MG,2000,312.0,1.0,3.2051282051282053
3153509,Alto Jequitibá,MG,2000,9646.0,22.0,2.2807381297947336
3102100,Alto Rio Doce,MG,2000,526.0,3.0,5.7034220532319395
3102209,Alvarenga,MG,2000,20.0,0.0,0.0
3102308,Alvinópolis,MG,2000,16000.0,32.0,2.0
3102407,Alvorada de Minas,MG,2000,2650.0,8.0,3.018867924528302
3101508,Além Paraíba,MG,2000,20600.0,74.0,3.592233009708738
3102506,Amparo do Serra,MG,2000,640.0,3.0,4.6875
3102605,Andradas,MG,2000,2500.0,18.0,7.2
3102803,Andrelândia,MG,2000,2760.0,15.0,5.434782608695652
3102852,Angelândia,MG,2000,40.0,0.0,0.0
3102902,Antônio Carlos,MG,2000,1127.0,6.0,5.323868677905945
3103504,Araguari,MG,2000,1000.0,6.0,6.0
3103603,Arantina,MG,2000,457.0,3.0,6.564551422319475
3103702,Araponga,MG,2000,3600.0,10.0,2.7777777777777777
3104007,Araxá,MG,2000,1700.0,14.0,8.235294117647058
3103405,Araçuaí,MG,2000,910.0,5.0,5.4945054945054945
3103900,Araújos,MG,2000,900.0,6.0,6.666666666666667
3104106,Arceburgo,MG,2000,320.0,3.0,9.375
3104205,Arcos,MG,2000,2248.0,9.0,4.00355871886121
3104304,Areado,MG,2000,3120.0,25.0,8.012820512820513
3104403,Argirita,MG,2000,483.0,1.0,2.070393374741201
3104452,Aricanduva,MG,2000,80.0,0.0,0.0
3104502,Arinos,MG,2000,2500.0,20.0,8.0
3104601,Astolfo Dutra,MG,2000,75.0,0.0,0.0
3104700,Ataléia,MG,2000,1180.0,7.0,5.932203389830509
3100500,Açucena,MG,2000,3956.0,16.0,4.044489383215369
3104908,Baependi,MG,2000,5508.0,30.0,5.446623093681917
3105004,Baldim,MG,2000,1200.0,6.0,5.0
3105301,Bandeira do Sul,MG,2000,70.0,0.0,0.0
3105608,Barbacena,MG,2000,8582.0,42.0,4.893964110929853
3105707,Barra Longa,MG,2000,5100.0,23.0,4.509803921568627
3105905,Barroso,MG,2000,94.0,0.0,0.0
3105400,Barão de Cocais,MG,2000,4110.0,13.0,3.1630170316301705
3105509,Barão do Monte Alto,MG,2000,80.0,0.0,0.0
3106002,Bela Vista de Minas,MG,2000,30000.0,60.0,2.0
3106101,Belmiro Braga,MG,2000,1250.0,3.0,2.4
3106309,Belo Oriente,MG,2000,16100.0,64.0,3.9751552795031055
3106408,Belo Vale,MG,2000,1520.0,9.0,5.921052631578948
3106507,Berilo,MG,2000,1950.0,7.0,3.58974358974359
3106705,Betim,MG,2000,100.0,1.0,10.0
3106804,Bias Fortes,MG,2000,804.0,4.0,4.975124378109452
3106903,Bicas,MG,2000,1640.0,15.0,9.146341463414634
3107109,Boa Esperança,MG,2000,3000.0,15.0,5.0
3107208,Bocaina de Minas,MG,2000,10346.0,57.0,5.509375604098202
3107307,Bocaiúva,MG,2000,160.0,1.0,6.25
3107505,Bom Jardim de Minas,MG,2000,5045.0,28.0,5.550049554013875
3107604,Bom Jesus da Penha,MG,2000,550.0,5.0,9.090909090909092
3107703,Bom Jesus do Amparo,MG,2000,17202.0,48.0,2.790373212417161
3107802,Bom Jesus do Galho,MG,2000,3000.0,8.0,2.6666666666666665
3107901,Bom Repouso,MG,2000,430.0,2.0,4.651162790697675
3108008,Bom Sucesso,MG,2000,2700.0,22.0,8.148148148148149
3108107,Bonfim,MG,2000,533.0,4.0,7.5046904315197
3108255,Bonito de Minas,MG,2000,90.0,0.0,0.0
3108305,Borda da Mata,MG,2000,4200.0,29.0,6.904761904761905
3108404,Botelhos,MG,2000,6000.0,42.0,7.0
3108503,Botumirim,MG,2000,170.0,1.0,5.882352941176471
3108552,Brasilândia de Minas,MG,2000,180.0,1.0,5.555555555555555
3108602,Brasília de Minas,MG,2000,335.0,2.0,5.970149253731344
3108909,Brazópolis,MG,2000,14000.0,95.0,6.785714285714286
3109006,Brumadinho,MG,2000,1480.0,13.0,8.783783783783784
3109402,Buritizeiro,MG,2000,1802.0,6.0,3.329633740288568
3109501,Cabo Verde,MG,2000,1810.0,18.0,9.94475138121547
3109600,Cachoeira da Prata,MG,2000,400.0,2.0,5.0
3109709,Cachoeira de Minas,MG,2000,3000.0,20.0,6.666666666666667
3109907,Caetanópolis,MG,2000,200.0,1.0,5.0
3110004,Caeté,MG,2000,25732.0,82.0,3.186693611067931
3110103,Caiana,MG,2000,900.0,3.0,3.3333333333333335
3110202,Cajuri,MG,2000,7112.0,21.0,2.952755905511811
3110301,Caldas,MG,2000,800.0,6.0,7.5
3110400,Camacho,MG,2000,540.0,3.0,5.555555555555555
3110509,Camanducaia,MG,2000,2100.0,11.0,5.238095238095238
3110707,Cambuquira,MG,2000,600.0,6.0,10.0
3110608,Cambuí,MG,2000,980.0,5.0,5.1020408163265305
3110905,Campanha,MG,2000,4800.0,48.0,10.0
3110806,Campanário,MG,2000,800.0,5.0,6.25
3111002,Campestre,MG,2000,20000.0,100.0,5.0
3111101,Campina Verde,MG,2000,4770.0,29.0,6.079664570230608
3111150,Campo Azul,MG,2000,120.0,1.0,8.333333333333334
3111200,Campo Belo,MG,2000,7500.0,38.0,5.066666666666666
3111507,Campos Altos,MG,2000,420.0,3.0,7.142857142857143
3111606,Campos Gerais,MG,2000,530.0,4.0,7.547169811320755
3111903,Cana Verde,MG,2000,1200.0,6.0,5.0
3111705,Canaã,MG,2000,4872.0,15.0,3.0788177339901477
3112000,Candeias,MG,2000,1850.0,9.0,4.864864864864865
3112059,Cantagalo,MG,2000,530.0,2.0,3.7735849056603774
3112109,Caparaó,MG,2000,324.0,1.0,3.0864197530864197
3112307,Capelinha,MG,2000,1950.0,6.0,3.076923076923077
3112406,Capetinga,MG,2000,800.0,7.0,8.75
3112604,Capinópolis,MG,2000,4000.0,32.0,8.0
3112802,Capitólio,MG,2000,1120.0,4.0,3.5714285714285716
3112901,Caputira,MG,2000,975.0,2.0,2.051282051282051
3113206,Carandaí,MG,2000,1069.0,5.0,4.677268475210477
3113305,Carangola,MG,2000,5211.0,15.0,2.8785261945883707
3113404,Caratinga,MG,2000,35150.0,91.0,2.588904694167852
3113008,Caraí,MG,2000,1400.0,7.0,5.0
3113503,Carbonita,MG,2000,450.0,2.0,4.444444444444445
3113602,Careaçu,MG,2000,820.0,6.0,7.317073170731708
3113909,Carmo da Cachoeira,MG,2000,900.0,8.0,8.88888888888889
3114006,Carmo da Mata,MG,2000,3510.0,23.0,6.552706552706553
3114105,Carmo de Minas,MG,2000,1100.0,6.0,5.454545454545454
3114204,Carmo do Cajuru,MG,2000,2630.0,17.0,6.4638783269961975
3114303,Carmo do Paranaíba,MG,2000,1380.0,7.0,5.072463768115942
3114402,Carmo do Rio Claro,MG,2000,1400.0,11.0,7.857142857142857
3113800,Carmésia,MG,2000,1462.0,4.0,2.735978112175103
3114501,Carmópolis de Minas,MG,2000,11900.0,49.0,4.117647058823529
3114600,Carrancas,MG,2000,600.0,5.0,8.333333333333334
3114808,Carvalhos,MG,2000,2687.0,16.0,5.95459620394492
3114709,Carvalhópolis,MG,2000,1480.0,12.0,8.108108108108109
3115003,Cascalho Rico,MG,2000,1000.0,6.0,6.0
3115300,Cataguases,MG,2000,892.0,2.0,2.242152466367713
3115359,Catas Altas,MG,2000,19821.0,55.0,2.77483477120226
3115409,Catas Altas da Noruega,MG,2000,3300.0,20.0,6.0606060606060606
3115508,Caxambu,MG,2000,7395.0,44.0,5.949966193373902
3115706,Central de Minas,MG,2000,976.0,3.0,3.0737704918032787
3116001,Chalé,MG,2000,689.0,1.0,1.4513788098693758
3116159,Chapada Gaúcha,MG,2000,330.0,2.0,6.0606060606060606
3116100,Chapada do Norte,MG,2000,380.0,1.0,2.6315789473684212
3116209,Chiador,MG,2000,2366.0,21.0,8.875739644970414
3115904,Chácara,MG,2000,320.0,1.0,3.125
3116308,Cipotânea,MG,2000,1502.0,7.0,4.660452729693741
3116407,Claraval,MG,2000,1300.0,12.0,9.23076923076923
3116506,Claro dos Poções,MG,2000,300.0,2.0,6.666666666666667
3116605,Cláudio,MG,2000,2700.0,18.0,6.666666666666667
3116704,Coimbra,MG,2000,6103.0,18.0,2.9493691627068657
3116803,Coluna,MG,2000,520.0,2.0,3.8461538461538463
3116902,Comendador Gomes,MG,2000,421.0,2.0,4.750593824228028
3117108,Conceição da Aparecida,MG,2000,960.0,8.0,8.333333333333334
3115201,Conceição da Barra de Minas,MG,2000,76.0,0.0,0.0
3117207,Conceição das Pedras,MG,2000,300.0,2.0,6.666666666666667
3117504,Conceição do Mato Dentro,MG,2000,2500.0,8.0,3.2
3117603,Conceição do Pará,MG,2000,1150.0,7.0,6.086956521739131
3117702,Conceição do Rio Verde,MG,2000,265.0,1.0,3.7735849056603774
3117801,Conceição dos Ouros,MG,2000,200.0,1.0,5.0
3117876,Confins,MG,2000,1800.0,9.0,5.0
3117900,Congonhal,MG,2000,140.0,1.0,7.142857142857143
3118403,Conselheiro Pena,MG,2000,1000.0,7.0,7.0
3118502,Consolação,MG,2000,2000.0,10.0,5.0
3118700,Coqueiral,MG,2000,110.0,1.0,9.090909090909092
3118809,Coração de Jesus,MG,2000,2000.0,10.0,5.0
3118908,Cordisburgo,MG,2000,120.0,0.0,0.0
3119005,Cordislândia,MG,2000,20.0,0.0,0.0
3119302,Coromandel,MG,2000,1100.0,7.0,6.363636363636363
3119401,Coronel Fabriciano,MG,2000,40800.0,163.0,3.9950980392156863
3119500,Coronel Murta,MG,2000,232.0,1.0,4.310344827586207
3119609,Coronel Pacheco,MG,2000,500.0,3.0,6.0
3119708,Coronel Xavier Chaves,MG,2000,382.0,2.0,5.2356020942408374
3120102,Couto de Magalhães de Minas,MG,2000,100.0,0.0,0.0
3120201,Cristais,MG,2000,850.0,4.0,4.705882352941177
3120409,Cristiano Otoni,MG,2000,200.0,1.0,5.0
3120508,Cristina,MG,2000,2000.0,10.0,5.0
3120300,Cristália,MG,2000,300.0,2.0,6.666666666666667
3120607,Crucilândia,MG,2000,1306.0,6.0,4.594180704441041
3120706,Cruzeiro da Fortaleza,MG,2000,180.0,1.0,5.555555555555555
3120805,Cruzília,MG,2000,1328.0,7.0,5.271084337349397
3120839,Cuparaque,MG,2000,400.0,1.0,2.5
3120904,Curvelo,MG,2000,850.0,3.0,3.5294117647058822
3115102,Cássia,MG,2000,600.0,5.0,8.333333333333334
3120003,Córrego Novo,MG,2000,20000.0,52.0,2.6
3119906,Córrego do Bom Jesus,MG,2000,1550.0,8.0,5.161290322580645
3117836,Cônego Marinho,MG,2000,32.0,0.0,0.0
3121100,Delfim Moreira,MG,2000,14292.0,97.0,6.787013713965855
3121209,Delfinópolis,MG,2000,160.0,1.0,6.25
3121308,Descoberto,MG,2000,1210.0,11.0,9.090909090909092
3121407,Desterro de Entre Rios,MG,2000,920.0,6.0,6.521739130434782
3121506,Desterro do Melo,MG,2000,101.0,0.0,0.0
3121605,Diamantina,MG,2000,100.0,0.0,0.0
3121704,Diogo de Vasconcelos,MG,2000,6000.0,27.0,4.5
3121803,Dionísio,MG,2000,4000.0,8.0,2.0
3122009,Divino,MG,2000,604.0,2.0,3.3112582781456954
3122108,Divino das Laranjeiras,MG,2000,912.0,3.0,3.289473684210526
3122207,Divinolândia de Minas,MG,2000,805.0,4.0,4.968944099378882
3122306,Divinópolis,MG,2000,5000.0,33.0,6.6
3122405,Divisa Nova,MG,2000,130.0,1.0,7.6923076923076925
3122454,Divisópolis,MG,2000,133.0,1.0,7.518796992481203
3122603,Dom Joaquim,MG,2000,15800.0,40.0,2.5316455696202533
3122702,Dom Silvério,MG,2000,10000.0,20.0,2.0
3122801,Dom Viçoso,MG,2000,2000.0,10.0,5.0
3122900,Dona Euzébia,MG,2000,72.0,0.0,0.0
3123007,Dores de Campos,MG,2000,207.0,1.0,4.830917874396135
3123106,Dores de Guanhães,MG,2000,2193.0,6.0,2.735978112175103
3123205,Dores do Indaiá,MG,2000,625.0,3.0,4.8
3123403,Doresópolis,MG,2000,100.0,1.0,10.0
3123502,Douradoquara,MG,2000,170.0,1.0,5.882352941176471
3123528,Durandé,MG,2000,2646.0,6.0,2.2675736961451247
3123601,Elói Mendes,MG,2000,1000.0,5.0,5.0
3123858,Entre Folhas,MG,2000,6000.0,16.0,2.6666666666666665
3123908,Entre Rios de Minas,MG,2000,1430.0,9.0,6.293706293706293
3124005,Ervália,MG,2000,1059.0,3.0,2.8328611898016995
3124104,Esmeraldas,MG,2000,2190.0,16.0,7.30593607305936
3124203,Espera Feliz,MG,2000,1920.0,5.0,2.6041666666666665
3124401,Espírito Santo do Dourado,MG,2000,30.0,0.0,0.0
3124500,Estiva,MG,2000,2000.0,10.0,5.0
3124609,Estrela Dalva,MG,2000,1750.0,7.0,4.0
3124807,Estrela do Sul,MG,2000,350.0,2.0,5.714285714285714
3124906,Eugenópolis,MG,2000,2806.0,16.0,5.702066999287242
3125101,Extrema,MG,2000,200.0,1.0,5.0
3125200,Fama,MG,2000,180.0,1.0,5.555555555555555
3125309,Faria Lemos,MG,2000,470.0,1.0,2.127659574468085
3125606,Felisburgo,MG,2000,375.0,2.0,5.333333333333333
3125705,Felixlândia,MG,2000,850.0,3.0,3.5294117647058822
3125408,Felício dos Santos,MG,2000,200.0,1.0,5.0
3125903,Ferros,MG,2000,4584.0,13.0,2.8359511343804535
3125952,Fervedouro,MG,2000,390.0,1.0,2.5641025641025643
3126000,Florestal,MG,2000,2160.0,10.0,4.62962962962963
3126109,Formiga,MG,2000,4341.0,18.0,4.14651002073255
3126307,Fortaleza de Minas,MG,2000,860.0,8.0,9.30232558139535
3126406,Fortuna de Minas,MG,2000,2000.0,10.0,5.0
3126604,Francisco Dumont,MG,2000,2200.0,10.0,4.545454545454546
3126703,Francisco Sá,MG,2000,250.0,1.0,4.0
3126802,Frei Gaspar,MG,2000,150.0,1.0,6.666666666666667
3126950,Frei Lagonegro,MG,2000,1720.0,8.0,4.651162790697675
3127107,Frutal,MG,2000,511.0,2.0,3.9138943248532287
3127206,Funilândia,MG,2000,1500.0,8.0,5.333333333333333
3127354,Glaucilândia,MG,2000,100.0,0.0,0.0
3127370,Goiabeira,MG,2000,100.0,1.0,10.0
3127388,Goianá,MG,2000,4300.0,22.0,5.116279069767442
3127404,Gonçalves,MG,2000,3600.0,18.0,5.0
3127602,Gouveia,MG,2000,200.0,1.0,5.0
3127701,Governador Valadares,MG,2000,21600.0,39.0,1.8055555555555556
3128006,Guanhães,MG,2000,3650.0,16.0,4.383561643835616
3128105,Guapé,MG,2000,950.0,9.0,9.473684210526315
3128204,Guaraciaba,MG,2000,3180.0,15.0,4.716981132075472
3128402,Guarani,MG,2000,3500.0,16.0,4.571428571428571
3128303,Guaranésia,MG,2000,980.0,10.0,10.204081632653061
3128501,Guarará,MG,2000,1136.0,10.0,8.80281690140845
3128709,Guaxupé,MG,2000,530.0,5.0,9.433962264150944
3128907,Guimarânia,MG,2000,900.0,5.0,5.555555555555555
3129103,Gurinhatã,MG,2000,2800.0,22.0,7.857142857142857
3129202,Heliodora,MG,2000,1500.0,10.0,6.666666666666667
3129400,Ibertioga,MG,2000,928.0,5.0,5.387931034482759
3129707,Ibiraci,MG,2000,110.0,1.0,9.090909090909092
3130002,Ibituruna,MG,2000,200.0,2.0,10.0
3130051,Icaraí de Minas,MG,2000,405.0,2.0,4.938271604938271
3130101,Igarapé,MG,2000,630.0,5.0,7.936507936507937
3130200,Igaratinga,MG,2000,600.0,3.0,5.0
3130309,Iguatama,MG,2000,728.0,3.0,4.1208791208791204
3130408,Ijaci,MG,2000,500.0,4.0,8.0
3130507,Ilicínea,MG,2000,1850.0,9.0,4.864864864864865
3130556,Imbé de Minas,MG,2000,1000.0,3.0,3.0
3130606,Inconfidentes,MG,2000,1000.0,7.0,7.0
3130804,Ingaí,MG,2000,1800.0,14.0,7.777777777777778
3130903,Inhapim,MG,2000,2120.0,6.0,2.830188679245283
3131208,Ipanema,MG,2000,3031.0,8.0,2.6393929396238867
3131307,Ipatinga,MG,2000,136000.0,544.0,4.0
3131406,Ipiaçu,MG,2000,750.0,8.0,10.666666666666666
3131505,Ipuiúna,MG,2000,190.0,1.0,5.2631578947368425
3131604,Iraí de Minas,MG,2000,295.0,2.0,6.779661016949152
3131703,Itabira,MG,2000,15028.0,48.0,3.194037796113921
3131901,Itabirito,MG,2000,1400.0,7.0,5.0
3132206,Itaguara,MG,2000,1280.0,5.0,3.90625
3132305,Itaipé,MG,2000,100.0,1.0,10.0
3132404,Itajubá,MG,2000,3500.0,24.0,6.857142857142857
3132503,Itamarandiba,MG,2000,118000.0,413.0,3.5
3132602,Itamarati de Minas,MG,2000,134.0,0.0,0.0
3132701,Itambacuri,MG,2000,3000.0,15.0,5.0
3132800,Itambé do Mato Dentro,MG,2000,1570.0,4.0,2.5477707006369426
3132909,Itamogi,MG,2000,91.0,1.0,10.989010989010989
3133006,Itamonte,MG,2000,25000.0,120.0,4.8
3133105,Itanhandu,MG,2000,1800.0,9.0,5.0
3133303,Itaobim,MG,2000,70.0,0.0,0.0
3133402,Itapagipe,MG,2000,409.0,2.0,4.88997555012225
3133501,Itapecerica,MG,2000,9713.0,39.0,4.01523731082055
3133600,Itapeva,MG,2000,200.0,1.0,5.0
3133709,Itatiaiuçu,MG,2000,7700.0,31.0,4.025974025974026
3133907,Itaverava,MG,2000,125.0,1.0,8.0
3133758,Itaú de Minas,MG,2000,130.0,1.0,7.6923076923076925
3133808,Itaúna,MG,2000,8100.0,33.0,4.074074074074074
3134004,Itinga,MG,2000,75.0,0.0,0.0
3134103,Itueta,MG,2000,610.0,4.0,6.557377049180328
3134202,Ituiutaba,MG,2000,4430.0,36.0,8.126410835214447
3134301,Itumirim,MG,2000,400.0,3.0,7.5
3134509,Itutinga,MG,2000,230.0,2.0,8.695652173913043
3134608,Jaboticatubas,MG,2000,235.0,1.0,4.25531914893617
3134707,Jacinto,MG,2000,88.0,0.0,0.0
3134905,Jacutinga,MG,2000,280.0,2.0,7.142857142857143
3134806,Jacuí,MG,2000,1100.0,11.0,10.0
3135209,Januária,MG,2000,215.0,1.0,4.651162790697675
3135357,Japonvar,MG,2000,68.0,0.0,0.0
3135407,Jeceaba,MG,2000,680.0,4.0,5.882352941176471
3135506,Jequeri,MG,2000,830.0,4.0,4.819277108433735
3135704,Jequitibá,MG,2000,7200.0,29.0,4.027777777777778
3135803,Jequitinhonha,MG,2000,1560.0,8.0,5.128205128205129
3135902,Jesuânia,MG,2000,800.0,4.0,5.0
3136405,Joaquim Felício,MG,2000,3200.0,13.0,4.0625
3136009,Joaíma,MG,2000,100.0,1.0,10.0
3136504,Jordânia,MG,2000,109.0,0.0,0.0
3136520,José Gonçalves de Minas,MG,2000,1000.0,4.0,4.0
3136553,José Raydan,MG,2000,265.0,1.0,3.7735849056603774
3136207,João Monlevade,MG,2000,100.0,0.0,0.0
3136306,João Pinheiro,MG,2000,600.0,3.0,5.0
3136652,Juatuba,MG,2000,380.0,3.0,7.894736842105263
3136702,Juiz de Fora,MG,2000,8550.0,21.0,2.456140350877193
3136801,Juramento,MG,2000,340.0,2.0,5.882352941176471
3136900,Juruaia,MG,2000,605.0,6.0,9.917355371900827
3137007,Ladainha,MG,2000,2500.0,13.0,5.2
3137106,Lagamar,MG,2000,180.0,1.0,5.555555555555555
3137403,Lagoa Dourada,MG,2000,302.0,1.0,3.3112582781456954
3137502,Lagoa Formosa,MG,2000,2410.0,14.0,5.809128630705394
3137536,Lagoa Grande,MG,2000,1700.0,10.0,5.882352941176471
3137304,Lagoa dos Patos,MG,2000,100.0,0.0,0.0
3137700,Lajinha,MG,2000,344.0,1.0,2.9069767441860463
3137809,Lambari,MG,2000,5000.0,25.0,5.0
3137908,Lamim,MG,2000,1580.0,9.0,5.69620253164557
3138005,Laranjal,MG,2000,409.0,1.0,2.444987775061125
3138203,Lavras,MG,2000,3800.0,30.0,7.894736842105263
3138351,Leme do Prado,MG,2000,1500.0,5.0,3.3333333333333335
3138401,Leopoldina,MG,2000,3017.0,9.0,2.9830957905203843
3138500,Liberdade,MG,2000,11247.0,62.0,5.51258113274651
3138609,Lima Duarte,MG,2000,4000.0,10.0,2.5
3138674,Luisburgo,MG,2000,1474.0,3.0,2.03527815468114
3139003,Machado,MG,2000,2700.0,20.0,7.407407407407407
3139102,Madre de Deus de Minas,MG,2000,126.0,1.0,7.936507936507937
3139201,Malacacheta,MG,2000,5000.0,25.0,5.0
3139409,Manhuaçu,MG,2000,28444.0,68.0,2.3906623540992826
3139508,Manhumirim,MG,2000,14357.0,34.0,2.368182767987741
3139805,Mar de Espanha,MG,2000,2630.0,24.0,9.125475285171103
3139706,Maravilhas,MG,2000,120.0,1.0,8.333333333333334
3139904,Maria da Fé,MG,2000,4500.0,31.0,6.888888888888889
3140001,Mariana,MG,2000,4800.0,22.0,4.583333333333333
3140209,Maripá de Minas,MG,2000,1270.0,11.0,8.661417322834646
3140308,Marliéria,MG,2000,37910.0,152.0,4.009496175151675
3140407,Marmelópolis,MG,2000,4000.0,27.0,6.75
3140506,Martinho Campos,MG,2000,420.0,2.0,4.761904761904762
3140530,Martins Soares,MG,2000,610.0,1.0,1.639344262295082
3140605,Materlândia,MG,2000,8000.0,17.0,2.125
3140704,Mateus Leme,MG,2000,3070.0,12.0,3.9087947882736156
3140803,Matias Barbosa,MG,2000,480.0,1.0,2.0833333333333335
3140902,Matipó,MG,2000,8310.0,20.0,2.406738868832732
3141207,Matutina,MG,2000,123.0,1.0,8.130081300813009
3141504,Mendes Pimentel,MG,2000,800.0,3.0,3.75
3141603,Mercês,MG,2000,1560.0,7.0,4.487179487179487
3141702,Mesquita,MG,2000,1608.0,6.0,3.7313432835820897
3141801,Minas Novas,MG,2000,550.0,2.0,3.6363636363636362
3141900,Minduri,MG,2000,96.0,1.0,10.416666666666666
3142205,Miraí,MG,2000,453.0,1.0,2.207505518763797
3142304,Moeda,MG,2000,1020.0,6.0,5.882352941176471
3142601,Monsenhor Paulo,MG,2000,190.0,1.0,5.2631578947368425
3143005,Monte Belo,MG,2000,3100.0,25.0,8.064516129032258
3143104,Monte Carmelo,MG,2000,1405.0,8.0,5.693950177935943
3143203,Monte Santo de Minas,MG,2000,3600.0,36.0,10.0
3143401,Monte Sião,MG,2000,5.0,0.0,0.0
3143302,Montes Claros,MG,2000,1000.0,5.0,5.0
3143807,Munhoz,MG,2000,300.0,2.0,6.666666666666667
3143906,Muriaé,MG,2000,7380.0,39.0,5.284552845528455
3144003,Mutum,MG,2000,180.0,1.0,5.555555555555555
3144102,Muzambinho,MG,2000,3190.0,32.0,10.031347962382446
3144409,Natércia,MG,2000,240.0,2.0,8.333333333333334
3144508,Nazareno,MG,2000,306.0,1.0,3.2679738562091503
3144607,Nepomuceno,MG,2000,650.0,5.0,7.6923076923076925
3144706,Nova Era,MG,2000,9000.0,18.0,2.0
3145109,Nova Resende,MG,2000,260.0,3.0,11.538461538461538
3136603,Nova União,MG,2000,3043.0,9.0,2.9576076240552087
3145307,Novo Cruzeiro,MG,2000,400.0,2.0,5.0
3145604,Oliveira,MG,2000,3300.0,21.0,6.363636363636363
3145703,Oliveira Fortes,MG,2000,870.0,4.0,4.597701149425287
3145505,Olímpio Noronha,MG,2000,800.0,6.0,7.5
3145802,Onça de Pitangui,MG,2000,635.0,3.0,4.724409448818897
3145851,Oratórios,MG,2000,900.0,5.0,5.555555555555555
3145877,Orizânia,MG,2000,264.0,1.0,3.787878787878788
3146008,Ouro Fino,MG,2000,1300.0,9.0,6.923076923076923
3146107,Ouro Preto,MG,2000,7300.0,33.0,4.52054794520548
3146206,Ouro Verde de Minas,MG,2000,300.0,2.0,6.666666666666667
3146305,Padre Paraíso,MG,2000,48.0,0.0,0.0
3146404,Paineiras,MG,2000,1685.0,8.0,4.747774480712166
3146503,Pains,MG,2000,1128.0,5.0,4.432624113475177
3146602,Paiva,MG,2000,400.0,2.0,5.0
3146701,Palma,MG,2000,421.0,1.0,2.375296912114014
3146909,Papagaios,MG,2000,161.0,1.0,6.211180124223603
3147204,Paraguaçu,MG,2000,290.0,2.0,6.896551724137931
3147303,Paraisópolis,MG,2000,2600.0,18.0,6.923076923076923
3147402,Paraopeba,MG,2000,6000.0,30.0,5.0
3147105,Pará de Minas,MG,2000,3130.0,14.0,4.472843450479234
3147600,Passa Quatro,MG,2000,8600.0,43.0,5.0
3147709,Passa Tempo,MG,2000,1620.0,6.0,3.7037037037037037
3147808,Passa Vinte,MG,2000,1404.0,8.0,5.698005698005698
3147501,Passabém,MG,2000,627.0,2.0,3.189792663476874
3147907,Passos,MG,2000,6500.0,59.0,9.076923076923077
3148004,Patos de Minas,MG,2000,4400.0,22.0,5.0
3148103,Patrocínio,MG,2000,7200.0,32.0,4.444444444444445
3148202,Patrocínio do Muriaé,MG,2000,3003.0,17.0,5.661005661005661
3148301,Paula Cândido,MG,2000,1316.0,3.0,2.2796352583586628
3148400,Paulistas,MG,2000,790.0,4.0,5.063291139240507
3148509,Pavão,MG,2000,1000.0,5.0,5.0
3148756,Pedra Bonita,MG,2000,60.0,0.0,0.0
3149002,Pedra Dourada,MG,2000,158.0,0.0,0.0
3148806,Pedra do Anta,MG,2000,630.0,2.0,3.1746031746031744
3148905,Pedra do Indaiá,MG,2000,450.0,3.0,6.666666666666667
